event_time,gen,vendor,role,device_name,syslog,card,unit_name,alarm_group,keyword,service_effect,after_action,action_result
2024-08-24 08:16:21,5G,Ciena,Clock,Device-09,"Device-09: Aug 24 08:16:21.000 shelf_mgr: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event SW_EVENT_LOG_REBOOT_REC, event_reason_str 'Warm reset to recover from CPU machine check error condition' for card 2/1",Power,SC,SW,Packet loss,없음,"2024-08-24 17:16:21 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-08-24 19:16:21 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-08-24 16:16:21 - 조치 완료",원격조치복구
2024-08-24 21:24:10,LTE,Huawei,IBR,Device-11,Device-11: Aug 24 21:24:10.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 1/1. Reason: EPC heartbeat failure,I/O,SFP,HW,Packet loss,Ring Open,"2024-08-24 23:24:10 - 조치: 온도 경고로 팬 모듈 교체
2024-08-25 00:24:10 - 조치: Link down 발생, 교체 작업 수행
2024-08-25 08:24:10 - 조치 완료",자동복구
2024-08-25 10:31:59,LTE,Nokia,Clock,Device-22,NodeDown,일체형,Power,SW,Link Down,있음,"2024-08-25 14:31:59 - 조치: CRC 발생으로 모니터링 강화
2024-08-25 20:31:59 - 조치: Power supply 이상으로 전원 모듈 교체
2024-08-26 06:31:59 - 조치 완료",양호
2024-08-25 23:39:47,5G,Nokia,IVR,Device-13,Device-13: Aug 25 23:39:47.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 0/1. Reason: Power failure detected,공통부,FAN,HW,Module failure,있음,"2024-08-26 05:39:47 - 조치: 온도 경고로 팬 모듈 교체
2024-08-26 14:39:47 - 조치: Power supply 이상으로 전원 모듈 교체
2024-08-26 08:39:47 - 조치 완료",유니트교체복구
2024-08-26 12:47:36,LTE,Nokia,ROTN,Device-20,NodeDown,제어부,CSM,SW,System reboot,Ring Open,"2024-08-26 16:47:36 - 조치: Power supply 이상으로 전원 모듈 교체
2024-08-26 18:47:36 - 조치: Power supply 이상으로 전원 모듈 교체
2024-08-26 23:47:36 - 조치: 모듈 고장으로 원격 리셋 수행
2024-08-27 03:47:36 - 조치 완료",양호
2024-08-27 01:55:25,5G,Cisco,ROTN,Device-22,Device-22 %%69483 Aug 27 01:55:25.000 KST MINOR: PORT #3671 Base Port 10/7 SFF DDM (txOutputPower-low-warning) raised,일체형,CSM,SW,Link Down,있음,"2024-08-27 07:55:25 - 조치: CRC 발생으로 모니터링 강화
2024-08-27 10:55:25 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-08-27 18:55:25 - 조치 완료",원격조치복구
2024-08-27 15:03:14,LTE,Nokia,IBR,Device-18,Device-18: Aug 27 15:03:14.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 0/2. Reason: EPC heartbeat failure,공통부,SFP,SW,Heartbeat failure,없음,"2024-08-27 17:03:14 - 조치: Heartbeat 실패로 재부팅 실시
2024-08-27 21:03:14 - 조치: 모듈 고장으로 원격 리셋 수행
2024-08-27 22:03:14 - 조치 완료",유니트교체복구
2024-08-28 04:11:03,LTE,Cisco,ROTN,Device-27,Network element does not respond to SNMP requests,Power,LC,SW,Heartbeat failure,없음,"2024-08-28 10:11:03 - 조치: Heartbeat 실패로 재부팅 실시
2024-08-28 20:11:03 - 조치: 모듈 고장으로 원격 리셋 수행
2024-08-29 03:11:03 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-08-28 23:11:03 - 조치 완료",원격조치복구
2024-08-28 17:18:52,LTE,Ciena,IVRR,Device-06,Device-06: Aug 28 17:18:52.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 7/5. Reason: EOBC heartbeat failure,스위칭부,CSM,SW,Temperature alarm,있음,"2024-08-28 23:18:52 - 조치: Heartbeat 실패로 재부팅 실시
2024-08-29 04:18:52 - 조치: 모듈 고장으로 원격 리셋 수행
2024-08-29 23:18:52 - 조치 완료",원격조치복구
2024-08-29 06:26:41,LTE,Huawei,IVR,Device-03,Device-03 7/10/8 CRC Error,공통부,SFP,SW,Module failure,Ring Open,"2024-08-29 12:26:41 - 조치: Heartbeat 실패로 재부팅 실시
2024-08-29 23:26:41 - 조치: 인증 실패로 보안 설정 점검
2024-08-29 14:26:41 - 조치 완료",자동복구
2024-08-29 19:34:30,LTE,Cisco,IBC,Device-12,Network element does not respond to SNMP requests,Power,FAN,HW,Packet loss,없음,"2024-08-30 00:34:30 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-08-30 01:34:30 - 조치: Link down 발생, 교체 작업 수행
2024-08-30 10:34:30 - 조치: 온도 경고로 팬 모듈 교체
2024-08-30 18:34:30 - 조치 완료",자동복구
2024-08-30 08:42:19,LTE,Cisco,Clock,Device-05,Network element does not respond to SNMP requests,광모듈,SC,SW,Heartbeat failure,없음,"2024-08-30 10:42:19 - 조치: Heartbeat 실패로 재부팅 실시
2024-08-30 15:42:19 - 조치: 온도 경고로 팬 모듈 교체
2024-08-31 01:42:19 - 조치 완료",양호
2024-08-30 21:50:08,5G,Huawei,IVR,Device-10,Network element does not respond to SNMP requests,Power,Power,SW,Authentication failure,없음,"2024-08-31 08:50:08 - 조치: Heartbeat 실패로 재부팅 실시
2024-08-31 17:50:08 - 조치: 인증 실패로 보안 설정 점검
2024-08-31 14:50:08 - 조치 완료",양호
2024-08-31 10:57:57,LTE,Ciena,ROTN,Device-14,103.120.57.84 2292: LC/3/0/CPU0: Aug 31 10:57:57.000 shelf_mgr: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS TX FAULT LANE-3 :DECLARE :CPU2: Optics7/2/2,제어부,SC,HW,Network congestion,있음,"2024-08-31 12:57:57 - 조치: 인증 실패로 보안 설정 점검
2024-08-31 14:57:57 - 조치: CRC 발생으로 모니터링 강화
2024-09-01 07:57:57 - 조치 완료",원격조치복구
2024-09-01 00:05:46,LTE,Ciena,IBR,Device-13,5790 Sep 01 00:05:46.000 KST MINOR: PORT #2075 Base Port 3/7 Excess internal MAC TX errors detected Set,Power,SC,SW,Temperature alarm,없음,"2024-09-01 09:05:46 - 조치: 인증 실패로 보안 설정 점검
2024-09-01 12:05:46 - 조치: Heartbeat 실패로 재부팅 실시
2024-09-01 13:05:46 - 조치 완료",양호
2024-09-01 13:13:35,LTE,Cisco,IBRR,Device-21,Device-21: Sep 01 13:13:35.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 2/5. Reason: Power failure detected,광모듈,SFP,HW,Network congestion,Ring Open,"2024-09-01 17:13:35 - 조치: Heartbeat 실패로 재부팅 실시
2024-09-01 20:13:35 - 조치: Link down 발생, 교체 작업 수행
2024-09-02 10:13:35 - 조치 완료",유니트교체복구
2024-09-02 02:21:24,LTE,Cisco,L3SW,Device-26,Network element does not respond to SNMP requests,스위칭부,SFP,HW,Heartbeat failure,없음,"2024-09-02 09:21:24 - 조치: 인증 실패로 보안 설정 점검
2024-09-02 12:21:24 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-02 15:21:24 - 조치 완료",유니트교체복구
2024-09-02 15:29:13,5G,Ciena,IVR,Device-19,"Device-19: Sep 02 15:29:13.000 shelf_mgr: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event HW_EVENT_POWERED_ON, event_reason_str 'Warm reset to recover from CPU machine check error condition' for card 3/4",스위칭부,CSM,SW,Heartbeat failure,없음,"2024-09-02 16:29:13 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-02 20:29:13 - 조치: 인증 실패로 보안 설정 점검
2024-09-03 16:29:13 - 조치 완료",양호
2024-09-03 04:37:02,5G,Nokia,IBC,Device-16,Network element does not respond to SNMP requests,광모듈,SC,SW,Power supply fault,Ring Open,"2024-09-03 08:37:02 - 조치: CRC 발생으로 모니터링 강화
2024-09-03 16:37:02 - 조치: CRC 발생으로 모니터링 강화
2024-09-03 12:37:02 - 조치 완료",양호
2024-09-03 17:44:50,5G,Cisco,ROTN,Device-17,NodeDown,광모듈,SFP,HW,Temperature alarm,있음,"2024-09-03 22:44:50 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-04 06:44:50 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-04 09:44:50 - 조치: Link down 발생, 교체 작업 수행
2024-09-04 01:44:50 - 조치 완료",유니트교체복구
2024-09-04 06:52:39,5G,Nokia,IBR,Device-23,Device-23: Sep 04 06:52:39.000 shelf_mgr: %DRIVER- CARD_MGR-3-CPU_MCERR : CPU on 1/5 reporting a machine check error condition. Card will be auto reset to recover from this failure.,I/O,SFP,HW,Authentication failure,있음,"2024-09-04 08:52:39 - 조치: 인증 실패로 보안 설정 점검
2024-09-04 14:52:39 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-05 06:52:39 - 조치 완료",양호
2024-09-04 20:00:28,LTE,Ciena,IBC,Device-17,Device-17 7/3/7 CRC Error,Power,IOM,SW,Network congestion,없음,"2024-09-04 22:00:28 - 조치: 인증 실패로 보안 설정 점검
2024-09-05 07:00:28 - 조치: CRC 발생으로 모니터링 강화
2024-09-05 11:00:28 - 조치 완료",원격조치복구
2024-09-05 09:08:17,5G,Huawei,IBRR,Device-14,2129 Sep 05 09:08:17.000 KST MINOR: PORT #8743 Base Port 5/5 Excess internal MAC TX errors detected Set,광모듈,LC,HW,Network congestion,있음,"2024-09-05 18:08:17 - 조치: 인증 실패로 보안 설정 점검
2024-09-05 21:08:17 - 조치: Link down 발생, 교체 작업 수행
2024-09-06 06:08:17 - 조치 완료",양호
2024-09-05 22:16:06,5G,Ciena,IBC,Device-15,Network element does not respond to SNMP requests,스위칭부,IOM,HW,CRC,있음,"2024-09-06 06:16:06 - 조치: Link down 발생, 교체 작업 수행
2024-09-06 11:16:06 - 조치: CRC 발생으로 모니터링 강화
2024-09-06 14:16:06 - 조치 완료",자동복구
2024-09-06 11:23:55,5G,Huawei,L3SW,Device-17,Device-17 %%84457 Sep 06 11:23:55.000 KST MINOR: PORT #4189 Base Port 10/5 SFF DDM (txOutputPower-low-warning) raised,I/O,IOM,HW,Packet loss,Ring Open,"2024-09-06 18:23:55 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-07 03:23:55 - 조치: Power supply 이상으로 전원 모듈 교체
2024-09-07 07:23:55 - 조치: 인증 실패로 보안 설정 점검
2024-09-06 20:23:55 - 조치 완료",유니트교체복구
2024-09-07 00:31:44,5G,Ciena,Clock,Device-28,Device-28 %%58498 Sep 07 00:31:44.000 KST MINOR: PORT #9031 Base Port 10/5 SFF DDM (txOutputPower-low-warning) raised,스위칭부,SC,SW,Link Down,있음,"2024-09-07 09:31:44 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-07 16:31:44 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-07 12:31:44 - 조치 완료",자동복구
2024-09-07 13:39:33,LTE,Ciena,L3SW,Device-07,NodeDown,I/O,IOM,HW,Heartbeat failure,없음,"2024-09-07 22:39:33 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-08 07:39:33 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-08 03:39:33 - 조치 완료",양호
2024-09-08 02:47:22,5G,Huawei,Clock,Device-04,Network element does not respond to SNMP requests,광모듈,CSM,HW,System reboot,없음,"2024-09-08 13:47:22 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-08 22:47:22 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-08 14:47:22 - 조치 완료",원격조치복구
2024-09-08 15:55:11,5G,Huawei,IBRR,Device-11,Device-11 6/3/2 CRC Error,제어부,Power,SW,Link Down,있음,"2024-09-08 16:55:11 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-09 01:55:11 - 조치: Power supply 이상으로 전원 모듈 교체
2024-09-09 09:55:11 - 조치: 온도 경고로 팬 모듈 교체
2024-09-09 04:55:11 - 조치 완료",유니트교체복구
2024-09-09 05:03:00,LTE,Cisco,IBR,Device-27,Device-27: Sep 09 05:03:00.000 card_mgr: %DRIVER- CARD_MGR-3-CPU_MCERR : CPU on 5/0 reporting a machine check error condition. Card will be auto reset to recover from this failure.,스위칭부,LC,SW,System reboot,Ring Open,"2024-09-09 08:03:00 - 조치: CRC 발생으로 모니터링 강화
2024-09-09 11:03:00 - 조치: Power supply 이상으로 전원 모듈 교체
2024-09-09 22:03:00 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-09 21:03:00 - 조치 완료",자동복구
2024-09-09 18:10:49,LTE,Ciena,IBC,Device-17,Device-17: Sep 09 18:10:49.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 1/6. Reason: EPC heartbeat failure,광모듈,Power,HW,Packet loss,없음,"2024-09-09 20:10:49 - 조치: CRC 발생으로 모니터링 강화
2024-09-10 04:10:49 - 조치: 인증 실패로 보안 설정 점검
2024-09-09 22:10:49 - 조치 완료",유니트교체복구
2024-09-10 07:18:38,LTE,Ciena,L3SW,Device-17,"Device-17: Sep 10 07:18:38.000 emon_proxy: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event SW_EVENT_LOG_REBOOT_REC, event_reason_str 'Warm reset to recover from CPU machine check error condition' for card 3/4",광모듈,CSM,SW,Network congestion,없음,"2024-09-10 08:18:38 - 조치: Heartbeat 실패로 재부팅 실시
2024-09-10 12:18:38 - 조치: CRC 발생으로 모니터링 강화
2024-09-11 01:18:38 - 조치 완료",원격조치복구
2024-09-10 20:26:27,LTE,Huawei,IBRR,Device-30,Device-30: Sep 10 20:26:27.000 card_mgr: %DRIVER- CARD_MGR-3-CPU_MCERR : CPU on 5/5 reporting a machine check error condition. Card will be auto reset to recover from this failure.,I/O,SC,HW,Heartbeat failure,없음,"2024-09-11 07:26:27 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-11 18:26:27 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-11 06:26:27 - 조치 완료",유니트교체복구
2024-09-11 09:34:16,LTE,Ciena,L3SW,Device-23,6564 Sep 11 09:34:16.000 KST MINOR: PORT #1086 Base Port 8/7 Excess internal MAC TX errors detected Set,제어부,IOM,SW,Network congestion,있음,"2024-09-11 16:34:16 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-11 18:34:16 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-12 00:34:16 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-12 05:34:16 - 조치 완료",양호
2024-09-11 22:42:05,5G,Huawei,IVRR,Device-17,Device-17: Sep 11 22:42:05.000 card_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 5/0. Reason: Power failure detected,공통부,IOM,SW,Power supply fault,Ring Open,"2024-09-12 01:42:05 - 조치: Heartbeat 실패로 재부팅 실시
2024-09-12 05:42:05 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-12 15:42:05 - 조치: Power supply 이상으로 전원 모듈 교체
2024-09-12 15:42:05 - 조치 완료",자동복구
2024-09-12 11:49:53,5G,Cisco,L3SW,Device-01,Device-01 8/2/2 CRC Error,일체형,FAN,SW,Authentication failure,없음,"2024-09-12 15:49:53 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-12 18:49:53 - 조치: CRC 발생으로 모니터링 강화
2024-09-13 00:49:53 - 조치: Heartbeat 실패로 재부팅 실시
2024-09-13 09:49:53 - 조치 완료",유니트교체복구
2024-09-13 00:57:42,5G,Cisco,L3SW,Device-18,3310 Sep 13 00:57:42.000 KST MINOR: PORT #1211 Base Port 2/6 Excess internal MAC TX errors detected Set,광모듈,IOM,HW,CRC,있음,"2024-09-13 10:57:42 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-13 18:57:42 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-13 17:57:42 - 조치 완료",원격조치복구
2024-09-13 14:05:31,5G,Nokia,ROTN,Device-02,"Device-02: Sep 13 14:05:31.000 emon_proxy: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event SW_EVENT_LOG_REBOOT_REC, event_reason_str 'Warm reset to recover from CPU machine check error condition' for card 0/6",스위칭부,FAN,SW,Network congestion,Ring Open,"2024-09-13 19:05:31 - 조치: 온도 경고로 팬 모듈 교체
2024-09-13 22:05:31 - 조치: 온도 경고로 팬 모듈 교체
2024-09-14 09:05:31 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-14 06:05:31 - 조치 완료",유니트교체복구
2024-09-14 03:13:20,LTE,Nokia,IVRR,Device-09,Device-09: Sep 14 03:13:20.000 emon_proxy: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 0/7. Reason: EOBC heartbeat failure,일체형,SFP,HW,Network congestion,Ring Open,"2024-09-14 10:13:20 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-14 16:13:20 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-14 22:13:20 - 조치 완료",양호
2024-09-14 16:21:09,LTE,Cisco,IBR,Device-23,Device-23: Sep 14 16:21:09.000 shelf_mgr: %DRIVER- CARD_MGR-3-CPU_MCERR : CPU on 0/3 reporting a machine check error condition. Card will be auto reset to recover from this failure.,스위칭부,IOM,SW,Temperature alarm,없음,"2024-09-15 02:21:09 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-15 09:21:09 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-15 17:21:09 - 조치 완료",자동복구
2024-09-15 05:28:58,LTE,Huawei,IVC,Device-23,Network element does not respond to SNMP requests,제어부,Power,HW,Temperature alarm,있음,"2024-09-15 08:28:58 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-15 17:28:58 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-15 22:28:58 - 조치: 네트워크 혼잡으로 트래픽 분산 조치
2024-09-15 15:28:58 - 조치 완료",자동복구
2024-09-15 18:36:47,5G,Nokia,L3SW,Device-13,Device-13: Sep 15 18:36:47.000 emon_proxy: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 6/7. Reason: Power failure detected,스위칭부,Power,SW,Heartbeat failure,없음,"2024-09-15 20:36:47 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-16 06:36:47 - 조치: 시스템 재부팅 후 정상 작동 확인
2024-09-16 01:36:47 - 조치 완료",양호
2024-09-16 07:44:36,LTE,Nokia,IBRR,Device-04,NodeDown,제어부,LC,SW,System reboot,Ring Open,"2024-09-16 10:44:36 - 조치: CRC 발생으로 모니터링 강화
2024-09-16 12:44:36 - 조치: 패킷 손실 발생, 라우팅 경로 수정
2024-09-16 14:44:36 - 조치 완료",유니트교체복구
2024-09-16 20:52:25,LTE,Nokia,IVR,Device-21,"Device-21: Sep 16 20:52:25.000 optics_driver: %INFRA- SHELF_MGR-6-SW_EVENT : Rcvd SW event SW_EVENT_LOG_REBOOT_REC, event_reason_str 'Power up after unexpected card reset' for card 4/3",광모듈,SC,HW,Packet loss,Ring Open,"2024-09-17 04:52:25 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-17 14:52:25 - 조치: CRC 발생으로 모니터링 강화
2024-09-17 15:52:25 - 조치 완료",양호
2024-09-17 10:00:14,LTE,Huawei,IBR,Device-21,Device-21 %%48894 Sep 17 10:00:14.000 KST MINOR: PORT #7546 Base Port 8/3 SFF DDM (txOutputPower-low-warning) raised,제어부,IOM,HW,Temperature alarm,있음,"2024-09-17 21:00:14 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-18 01:00:14 - 조치: 온도 경고로 팬 모듈 교체
2024-09-17 23:00:14 - 조치 완료",양호
2024-09-17 23:08:03,LTE,Ciena,IVC,Device-04,NodeDown,광모듈,CSM,HW,Packet loss,있음,"2024-09-18 08:08:03 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-18 09:08:03 - 조치: 온도 경고로 팬 모듈 교체
2024-09-18 21:08:03 - 조치 완료",자동복구
2024-09-18 12:15:52,LTE,Nokia,IVR,Device-07,27.172.241.84 4612: LC/0/1/CPU1: Sep 18 12:15:52.000 shelf_mgr: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS TX FAULT LANE-7 :DECLARE :CPU3: Optics6/1/3,제어부,CSM,HW,Authentication failure,Ring Open,"2024-09-18 14:15:52 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-18 18:15:52 - 조치: 모듈 고장으로 원격 리셋 수행
2024-09-19 01:15:52 - 조치: Link down 발생, 교체 작업 수행
2024-09-18 23:15:52 - 조치 완료",자동복구
2024-09-19 01:23:41,LTE,Huawei,IBC,Device-23,74.238.252.48 9943: LC/0/0/CPU2: Sep 19 01:23:41.000 card_mgr: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS TX FAULT LANE-3 :DECLARE :CPU0: Optics0/2/3,제어부,Power,SW,Heartbeat failure,있음,"2024-09-19 09:23:41 - 조치: 인증 실패로 보안 설정 점검
2024-09-19 16:23:41 - 조치: 인증 실패로 보안 설정 점검
2024-09-19 16:23:41 - 조치 완료",원격조치복구
2024-09-19 14:31:30,5G,Huawei,L3SW,Device-27,81.233.101.162 3905: LC/1/2/CPU1: Sep 19 14:31:30.000 optics_driver: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS TX FAULT LANE-4 :DECLARE :CPU2: Optics0/6/5,스위칭부,IOM,SW,Power supply fault,없음,"2024-09-19 23:31:30 - 조치: 온도 경고로 팬 모듈 교체
2024-09-20 10:31:30 - 조치: Heartbeat 실패로 재부팅 실시
2024-09-20 06:31:30 - 조치 완료",양호
2024-09-20 03:39:19,5G,Cisco,L3SW,Device-04,Device-04: Sep 20 03:39:19.000 shelf_mgr: %INFRA- SHELF_MGR-3-FAULT_ACTION_CARD_RELOAD : Graceful reload requested for card 1/0. Reason: Power failure detected,공통부,FAN,SW,Network congestion,Ring Open,"2024-09-20 09:39:19 - 조치: Power supply 이상으로 전원 모듈 교체
2024-09-20 10:39:19 - 조치: 온도 경고로 팬 모듈 교체
2024-09-20 19:39:19 - 조치 완료",유니트교체복구
